NodeID	PortID	AverageQueueLength	SampleCount
78	2	148172.973599	29203
78	3	107067.195596	29203
78	4	127579.662329	29203
78	5	92880.332671	29203
78	6	130179.103311	29203
78	7	137426.259699	29203
78	8	160621.740198	29203
79	1	121400.439338	29203
79	2	130759.916550	29203
79	3	131102.068281	29203
79	4	110916.644626	29203
79	5	155050.832757	29203
79	6	167568.159675	29203
79	7	135574.355374	29203
79	8	107820.787967	29203
